  #Energy          xx             yy              zz              xy              yz              zx
 1.089626E+02  6.13822525E+14  8.08479376E+14  1.11525307E+15  1.37566680E+15  1.37566680E+15  1.12144357E+15
 1.083636E+02  5.61331524E+14  7.86113122E+14  1.05751097E+15  1.38327137E+15  1.38327137E+15  1.09997740E+15
 1.077711E+02  5.23386620E+14  7.82228635E+14  1.00407335E+15  1.39087595E+15  1.39087595E+15  1.08557868E+15
 1.071860E+02  4.93379665E+14  7.89715127E+14  9.54734403E+14  1.39846844E+15  1.39846844E+15  1.08437243E+15
 1.066063E+02  4.56692515E+14  7.93306395E+14  8.95809118E+14  1.40607302E+15  1.40607302E+15  1.08591019E+15
 1.060337E+02  4.14910825E+14  7.88966717E+14  8.25156554E+14  1.41366550E+15  1.41366550E+15  1.08173684E+15
 1.054664E+02  3.77062952E+14  7.97901023E+14  7.53415269E+14  1.42127008E+15  1.42127008E+15  1.07078488E+15
 1.049051E+02  3.41929705E+14  8.25032227E+14  6.82716311E+14  1.42887466E+15  1.42887466E+15  1.05622415E+15
 1.043506E+02  3.11138783E+14  8.48377495E+14  6.17106285E+14  1.43646714E+15  1.43646714E+15  1.04933925E+15
 1.038011E+02  2.87514680E+14  8.58500638E+14  5.69830701E+14  1.44407172E+15  1.44407172E+15  1.05200625E+15
 1.032573E+02  2.65656763E+14  8.55763178E+14  5.43652774E+14  1.45167630E+15  1.45167630E+15  1.05623967E+15
 1.027201E+02  2.31294103E+14  8.30761720E+14  5.21104883E+14  1.45926879E+15  1.45926879E+15  1.06307731E+15
 1.021876E+02  1.78665176E+14  7.74362448E+14  4.88762204E+14  1.46687336E+15  1.46687336E+15  1.08387273E+15
 1.016606E+02  1.20612295E+14  6.91677602E+14  4.47209159E+14  1.47447794E+15  1.47447794E+15  1.11544256E+15
 1.011398E+02  8.06246312E+13  6.03054457E+14  4.03864191E+14  1.48207043E+15  1.48207043E+15  1.14993844E+15
 1.006235E+02  7.85058727E+13  5.27642886E+14  3.71524946E+14  1.48967500E+15  1.48967500E+15  1.19069723E+15
 1.001124E+02  1.13493792E+14  4.68498781E+14  3.57101180E+14  1.49727958E+15  1.49727958E+15  1.23181191E+15
 9.960730E+01  1.62676671E+14  4.13839819E+14  3.54999321E+14  1.50487207E+15  1.50487207E+15  1.27176739E+15
 9.910648E+01  2.06906805E+14  3.56641993E+14  3.60574432E+14  1.51247665E+15  1.51247665E+15  1.31736716E+15
 9.861068E+01  2.44581069E+14  3.15720870E+14  3.80324322E+14  1.52008122E+15  1.52008122E+15  1.36442491E+15
 9.812059E+01  2.84758380E+14  3.14242482E+14  4.23012850E+14  1.52767371E+15  1.52767371E+15  1.40332107E+15
 9.763457E+01  3.36379473E+14  3.40524724E+14  4.92517275E+14  1.53527829E+15  1.53527829E+15  1.43502462E+15
 9.715335E+01  3.88806482E+14  3.75229113E+14  5.78272498E+14  1.54288286E+15  1.54288286E+15  1.45941290E+15
 9.667760E+01  4.31342243E+14  4.20643963E+14  6.63293355E+14  1.55047535E+15  1.55047535E+15  1.47357177E+15
 9.620575E+01  4.73033066E+14  4.70540138E+14  7.39308926E+14  1.55807993E+15  1.55807993E+15  1.47659235E+15
 9.573847E+01  5.17302161E+14  5.15579908E+14  8.07423500E+14  1.56568451E+15  1.56568451E+15  1.47002118E+15
 9.527645E+01  5.60558593E+14  5.60401265E+14  8.65302346E+14  1.57327699E+15  1.57327699E+15  1.45905708E+15
 9.481813E+01  6.05793818E+14  6.05635730E+14  9.02999553E+14  1.58088157E+15  1.58088157E+15  1.45140737E+15
 9.436421E+01  6.53026655E+14  6.50643926E+14  9.20527722E+14  1.58848615E+15  1.58848615E+15  1.45267058E+15
 9.391532E+01  6.92857735E+14  7.01476560E+14  9.22054627E+14  1.59607863E+15  1.59607863E+15  1.46312528E+15
 9.346998E+01  7.19091552E+14  7.63032472E+14  9.11533537E+14  1.60368321E+15  1.60368321E+15  1.48324660E+15
 9.302954E+01  7.33774953E+14  8.41085915E+14  8.96191544E+14  1.61127570E+15  1.61127570E+15  1.51040984E+15
 9.259254E+01  7.42904159E+14  9.42835873E+14  8.82289750E+14  1.61888028E+15  1.61888028E+15  1.53631738E+15
