 #Energy          XX(cm^-1)       YY(cm^-1)      ZZ(cm^-1)       XY(cm^-1)       YZ(cm^-1)       XZ(cm^-1)
 1.103031E+01  5.83659783E+02  5.83721069E+02  5.83690421E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.102415E+01  5.83985876E+02  5.84047196E+02  5.84016530E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.101799E+01  5.84281820E+02  5.84343159E+02  5.84312487E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.101183E+01  5.84608415E+02  5.84639099E+02  5.84639099E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.100569E+01  5.84903787E+02  5.84965192E+02  5.84934490E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.099955E+01  5.85230364E+02  5.85261084E+02  5.85261084E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.099342E+01  5.85526215E+02  5.85587679E+02  5.85556942E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.098730E+01  5.85821511E+02  5.85883000E+02  5.85883000E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.098118E+01  5.86148054E+02  5.86209577E+02  5.86178816E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.097506E+01  5.86443828E+02  5.86505377E+02  5.86474597E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.096897E+01  5.86769835E+02  5.86800621E+02  5.86800621E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.096286E+01  5.87065562E+02  5.87127164E+02  5.87096361E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.095677E+01  5.87392071E+02  5.87422887E+02  5.87422887E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.095069E+01  5.87687233E+02  5.87748894E+02  5.87718061E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.094461E+01  5.88013724E+02  5.88044570E+02  5.88044570E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.093854E+01  5.88309352E+02  5.88371079E+02  5.88340216E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.093248E+01  5.88604437E+02  5.88666189E+02  5.88635308E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.092642E+01  5.88930895E+02  5.88992681E+02  5.88961782E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.092037E+01  5.89226452E+02  5.89288257E+02  5.89257352E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.091433E+01  5.89552374E+02  5.89583291E+02  5.89583291E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.090829E+01  5.89847885E+02  5.89909748E+02  5.89878814E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.090227E+01  5.90173789E+02  5.90204736E+02  5.90204736E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.089624E+01  5.90469253E+02  5.90531176E+02  5.90500212E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.089022E+01  5.90795659E+02  5.90826636E+02  5.90826636E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.088422E+01  5.91090558E+02  5.91152540E+02  5.91121547E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.087821E+01  5.91416947E+02  5.91447953E+02  5.91447953E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.087221E+01  5.91712318E+02  5.91774359E+02  5.91743336E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.086623E+01  5.92007140E+02  5.92069206E+02  5.92038171E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.086024E+01  5.92333495E+02  5.92395595E+02  5.92364543E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.085426E+01  5.92628796E+02  5.92690915E+02  5.92659850E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.084830E+01  5.92954615E+02  5.92985686E+02  5.92985686E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.084233E+01  5.93249863E+02  5.93312041E+02  5.93280952E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.083637E+01  5.93576183E+02  5.93607290E+02  5.93607290E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.083042E+01  5.93870866E+02  5.93933109E+02  5.93901985E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.082448E+01  5.94197169E+02  5.94228306E+02  5.94228306E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.081853E+01  5.94492324E+02  5.94554626E+02  5.94523473E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.081261E+01  5.94818092E+02  5.94849258E+02  5.94849258E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.080668E+01  5.95113206E+02  5.95175561E+02  5.95144378E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.080076E+01  5.95439475E+02  5.95470664E+02  5.95470664E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.079485E+01  5.95734018E+02  5.95796432E+02  5.95765226E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.078895E+01  5.96029050E+02  5.96091495E+02  5.96060270E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.078304E+01  5.96355285E+02  5.96417765E+02  5.96386523E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.077716E+01  5.96649752E+02  5.96712256E+02  5.96681002E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.077127E+01  5.96975970E+02  5.97007237E+02  5.97007237E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.076539E+01  5.97270916E+02  5.97333472E+02  5.97302188E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.075952E+01  5.97596598E+02  5.97627888E+02  5.97627888E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.075365E+01  5.97891497E+02  5.97954106E+02  5.97922799E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.074779E+01  5.98217162E+02  5.98248481E+02  5.98248481E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.074194E+01  5.98512008E+02  5.98574682E+02  5.98543346E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.073609E+01  5.98838175E+02  5.98869530E+02  5.98869530E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.073025E+01  5.99132456E+02  5.99195195E+02  5.99163823E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.072441E+01  5.99458605E+02  5.99489990E+02  5.99489990E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.071858E+01  5.99753365E+02  5.99816157E+02  5.99784755E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.071277E+01  6.00078979E+02  6.00110386E+02  6.00110386E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.070695E+01  6.00373692E+02  6.00436536E+02  6.00405112E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.070113E+01  6.00699807E+02  6.00731244E+02  6.00731244E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.069534E+01  6.00993949E+02  6.01056858E+02  6.01025404E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.068954E+01  6.01320047E+02  6.01351520E+02  6.01351520E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.068374E+01  6.01614667E+02  6.01677636E+02  6.01646146E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.067796E+01  6.01940230E+02  6.01971726E+02  6.01971726E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.067218E+01  6.02234804E+02  6.02297825E+02  6.02266312E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.066641E+01  6.02560868E+02  6.02592393E+02  6.02592393E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.066065E+01  6.02854870E+02  6.02917956E+02  6.02886414E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.065489E+01  6.03180918E+02  6.03212479E+02  6.03212479E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.064913E+01  6.03475399E+02  6.03538543E+02  6.03506965E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.064339E+01  6.03800911E+02  6.03832494E+02  6.03800911E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.063764E+01  6.04095345E+02  6.04158542E+02  6.04126941E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.063191E+01  6.04421358E+02  6.04452971E+02  6.04421358E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.062618E+01  6.04715221E+02  6.04778483E+02  6.04746853E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.062046E+01  6.05041217E+02  6.05072866E+02  6.05041217E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.061475E+01  6.05335041E+02  6.05398361E+02  6.05366695E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.060904E+01  6.05661020E+02  6.05692692E+02  6.05661020E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.060333E+01  6.05955315E+02  6.06018688E+02  6.05986999E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.059764E+01  6.06280759E+02  6.06312460E+02  6.06280759E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.059194E+01  6.06575008E+02  6.06638439E+02  6.06606721E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.058625E+01  6.06900953E+02  6.06932683E+02  6.06900953E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.058058E+01  6.07194637E+02  6.07258127E+02  6.07226380E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.057490E+01  6.07520565E+02  6.07552325E+02  6.07520565E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.056923E+01  6.07814722E+02  6.07878270E+02  6.07846493E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.056358E+01  6.08140114E+02  6.08171903E+02  6.08140114E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.055792E+01  6.08434224E+02  6.08497831E+02  6.08466026E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.055227E+01  6.08760118E+02  6.08791937E+02  6.08760118E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.054663E+01  6.09053664E+02  6.09117329E+02  6.09085494E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.054099E+01  6.09379541E+02  6.09411388E+02  6.09379541E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.053536E+01  6.09673558E+02  6.09737282E+02  6.09705418E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.052974E+01  6.09998900E+02  6.10030777E+02  6.10030777E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.052412E+01  6.10292871E+02  6.10356654E+02  6.10324760E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.051850E+01  6.10618714E+02  6.10650620E+02  6.10650620E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.051290E+01  6.10912128E+02  6.10975962E+02  6.10944039E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.050730E+01  6.11237954E+02  6.11269882E+02  6.11269882E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.050170E+01  6.11531832E+02  6.11595725E+02  6.11563779E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.049611E+01  6.11857123E+02  6.11889087E+02  6.11889087E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.049053E+01  6.12150956E+02  6.12214913E+02  6.12182932E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.048495E+01  6.12476747E+02  6.12508741E+02  6.12508741E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.047938E+01  6.12770016E+02  6.12834032E+02  6.12802021E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.047381E+01  6.13095791E+02  6.13127813E+02  6.13127813E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.046826E+01  6.13389013E+02  6.13453087E+02  6.13421048E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.046270E+01  6.13714771E+02  6.13746822E+02  6.13746822E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.045715E+01  6.14008465E+02  6.14072597E+02  6.14040529E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.045162E+01  6.14333688E+02  6.14365768E+02  6.14365768E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.044608E+01  6.14627342E+02  6.14691526E+02  6.14659428E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.044055E+01  6.14953066E+02  6.14985169E+02  6.14985169E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.043503E+01  6.15246150E+02  6.15310392E+02  6.15278272E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.042951E+01  6.15571856E+02  6.15603995E+02  6.15603995E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.042399E+01  6.15865418E+02  6.15929719E+02  6.15897563E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.041849E+01  6.16190590E+02  6.16222752E+02  6.16222752E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.041299E+01  6.16516280E+02  6.16548459E+02  6.16516280E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.040749E+01  6.16809773E+02  6.16841970E+02  6.16841970E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.040200E+01  6.17134928E+02  6.17167142E+02  6.17134928E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.039652E+01  6.17428374E+02  6.17492832E+02  6.17460601E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.039104E+01  6.17754030E+02  6.17786273E+02  6.17786273E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.038557E+01  6.18046919E+02  6.18111428E+02  6.18079168E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.038010E+01  6.18372558E+02  6.18404824E+02  6.18404824E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.037464E+01  6.18665912E+02  6.18730480E+02  6.18698197E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.036919E+01  6.18991016E+02  6.19023318E+02  6.19023318E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.036374E+01  6.19284324E+02  6.19348956E+02  6.19316638E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.035829E+01  6.19609929E+02  6.19642260E+02  6.19642260E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.035286E+01  6.19902680E+02  6.19967364E+02  6.19935016E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.034743E+01  6.20228268E+02  6.20260621E+02  6.20260621E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.034200E+01  6.20520966E+02  6.20585708E+02  6.20553338E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.033658E+01  6.20846537E+02  6.20878926E+02  6.20878926E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.033116E+01  6.21172108E+02  6.21204514E+02  6.21172108E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.032576E+01  6.21464750E+02  6.21497161E+02  6.21497161E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.032035E+01  6.21790304E+02  6.21822732E+02  6.21790304E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.031495E+01  6.22083411E+02  6.22148303E+02  6.22115858E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.030957E+01  6.22408431E+02  6.22440894E+02  6.22440894E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.030418E+01  6.22701498E+02  6.22766448E+02  6.22733967E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.029879E+01  6.23027018E+02  6.23059504E+02  6.23059504E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.029342E+01  6.23319523E+02  6.23384524E+02  6.23352021E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.028805E+01  6.23645025E+02  6.23677541E+02  6.23677541E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.028268E+01  6.23937995E+02  6.24003060E+02  6.23970528E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.027733E+01  6.24262963E+02  6.24295514E+02  6.24295514E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.027198E+01  6.24588449E+02  6.24621017E+02  6.24588449E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.026663E+01  6.24881362E+02  6.24913935E+02  6.24913935E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.026129E+01  6.25206314E+02  6.25238904E+02  6.25238904E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.025595E+01  6.25499174E+02  6.25564390E+02  6.25531783E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.025062E+01  6.25824626E+02  6.25857252E+02  6.25857252E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.024530E+01  6.26116930E+02  6.26182203E+02  6.26149561E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.023998E+01  6.26442365E+02  6.26475013E+02  6.26475013E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.023466E+01  6.26735140E+02  6.26800465E+02  6.26767800E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.022936E+01  6.27060041E+02  6.27092718E+02  6.27092718E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.022405E+01  6.27385459E+02  6.27418153E+02  6.27385459E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.021875E+01  6.27678165E+02  6.27710877E+02  6.27710877E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.021346E+01  6.28003049E+02  6.28035778E+02  6.28003049E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.020817E+01  6.28295715E+02  6.28361196E+02  6.28328450E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.020290E+01  6.28620582E+02  6.28653334E+02  6.28653334E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.019762E+01  6.28913203E+02  6.28978735E+02  6.28945966E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.019235E+01  6.29238570E+02  6.29271350E+02  6.29271350E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.018709E+01  6.29530621E+02  6.29596217E+02  6.29563420E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.018183E+01  6.29855971E+02  6.29888787E+02  6.29888787E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.017657E+01  6.30181322E+02  6.30214155E+02  6.30181322E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.017133E+01  6.30473316E+02  6.30506155E+02  6.30506155E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.016608E+01  6.30798650E+02  6.30831505E+02  6.30831505E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.016084E+01  6.31091116E+02  6.31156855E+02  6.31123983E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.015561E+01  6.31415915E+02  6.31448799E+02  6.31448799E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.015038E+01  6.31708336E+02  6.31774133E+02  6.31741232E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.014516E+01  6.32033635E+02  6.32066548E+02  6.32066548E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.013995E+01  6.32325493E+02  6.32391347E+02  6.32358418E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.013473E+01  6.32650775E+02  6.32683717E+02  6.32683717E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.012953E+01  6.32976058E+02  6.33009017E+02  6.32976058E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.012433E+01  6.33267853E+02  6.33333799E+02  6.33300823E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.011913E+01  6.33593119E+02  6.33626106E+02  6.33626106E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.011394E+01  6.33885385E+02  6.33951389E+02  6.33918384E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.010876E+01  6.34210116E+02  6.34243133E+02  6.34243133E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.010358E+01  6.34502330E+02  6.34568398E+02  6.34535365E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.009841E+01  6.34827562E+02  6.34860614E+02  6.34860614E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.009324E+01  6.35152277E+02  6.35185345E+02  6.35152277E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.008808E+01  6.35444435E+02  6.35510594E+02  6.35477508E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.008292E+01  6.35769650E+02  6.35802740E+02  6.35802740E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.007777E+01  6.36061245E+02  6.36127455E+02  6.36094347E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.007262E+01  6.36386443E+02  6.36419562E+02  6.36419562E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.006748E+01  6.36711124E+02  6.36744260E+02  6.36711124E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.006235E+01  6.37003173E+02  6.37036321E+02  6.37036321E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.005721E+01  6.37328354E+02  6.37361519E+02  6.37361519E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.005209E+01  6.37619841E+02  6.37686200E+02  6.37653018E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.004697E+01  6.37945005E+02  6.37978199E+02  6.37978199E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.004185E+01  6.38236964E+02  6.38303380E+02  6.38270169E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.003674E+01  6.38561594E+02  6.38594816E+02  6.38594816E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.003164E+01  6.38886741E+02  6.38919980E+02  6.38886741E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.002653E+01  6.39178637E+02  6.39211888E+02  6.39211888E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.002144E+01  6.39503250E+02  6.39536518E+02  6.39536518E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.001635E+01  6.39795100E+02  6.39861665E+02  6.39828380E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.001126E+01  6.40120214E+02  6.40153510E+02  6.40153510E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.000619E+01  6.40411501E+02  6.40478124E+02  6.40444810E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 1.000111E+01  6.40736598E+02  6.40769923E+02  6.40769923E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 9.996041E+00  6.41061694E+02  6.41095037E+02  6.41061694E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 9.990982E+00  6.41352919E+02  6.41419633E+02  6.41386274E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 9.985921E+00  6.41677999E+02  6.41711370E+02  6.41711370E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
 9.980864E+00  6.41969695E+02  6.42036466E+02  6.42003078E+02  0.00000000E+00  0.00000000E+00  0.00000000E+00
